pharos_index,AccessionKeys,Gene_Name,novelty,idgTDL_Tbio,idgTDL_Tchem,idgTDL_Tclin,idgTDL_Tdark,monoclonalCount,antibodyCount,ppiCount,hpm_prot_spec,hpm_gene_spec,hpa_RNA_spec,hpa_prot_spec,GTEx_spec,uniprot_seq_len
15664,Q9P244,LRFN1,-0.404989125,0,0,0,1,10,58,,0.724138,0.724138,0.997222,,0.885417,771
15665,P08709,F7,-3.541452796,0,1,0,0,150,374,3,0.786207,0.786207,1,,1,466
15666,Q9P246,STIM2,-1.875444915,1,0,0,0,1,212,13,0.672414,0.655172,0.544444,0.28,0.5625,746
15667,Q5T4W7,ARTN,-2.265416972,1,0,0,0,36,234,,,,0.95,,0.847917,220
15668,Q7L211,ABHD13,,0,0,0,1,1,81,,0.975862,0.975862,0.537037,0.243333,0.539583,337
15669,Q96GD0,PDXP,-2.373201965,1,0,0,0,3,79,,0.482759,0.482759,0.930556,0.919048,0.883333,296
15670,Q96GD4,AURKB,-2.915212881,0,1,0,0,160,692,9,0.996552,0.996552,0.875,0.746269,0.997917,344
15671,Q96GD3,SCMH1,-0.565708782,0,0,0,1,50,140,4,0.882759,0.882759,0.544444,,0.677083,660
15672,Q8N1N0,CLEC4F,-0.697865631,0,0,0,1,2,70,,1,1,0.791667,,0.947917,589
15673,Q8N1N2,DYNAP,0.124938736,1,0,0,0,0,62,,0.937931,0.937931,1,,1,210
15674,P08758,ANXA5,-3.911615814,1,0,0,0,164,552,1,0.465517,0.465517,0.691667,0.613699,0.76875,320
15675,Q7L1W4,LRRC8D,-0.673379339,0,0,0,1,20,33,1,0.693103,0.693103,0.569444,,0.745833,858
15676,Q8TDI0,CHD5,-1.193433811,1,0,0,0,6,84,,0.503448,0.503448,1,1,0.916667,1954
15677,O00585,CCL21,-2.880282341,1,0,0,0,64,381,6,1,1,0.997222,0.952703,0.947917,134
15678,O00584,RNASET2,-1.634363781,1,0,0,0,2,133,2,0.482759,0.482759,0.697222,0.391111,0.883333,256
15679,O00587,MFNG,-0.838270067,1,0,0,0,11,114,,0.596552,0.596552,0.872222,0.116197,0.939583,321
15680,Q96GK7,FAHD2A,-0.161368004,0,0,0,1,93,204,3,0.465517,0.465517,0.536111,0.576389,0.61875,314
15681,P19404,NDUFV2,-1.481411447,0,0,1,0,11,191,,0.465517,0.465517,0.491667,0.509804,0.470833,249
15682,Q6IPX3,TCEAL6,1.176091259,0,0,0,1,3,101,,,0.534483,0.980556,0.969136,0.8875,200
15683,O00590,ACKR2,-2.209311699,1,0,0,0,42,287,1,0.996552,,0.966667,0.888889,0.860417,384
15684,P21728,DRD1,-2.550493832,0,0,1,0,77,485,,,,0.980556,,0.985417,446
15685,Q6IPX1,TBC1D3,0,0,0,0,1,0,12,2,,1,0.925926,0.983333,,549
15686,P0C6T2,OST4,-1.549645411,0,0,0,1,0,14,,,,0.475,,0.60625,37
15687,O00592,PODXL,-2.407152881,1,0,0,0,369,688,4,0.57931,0.57931,0.797222,0.942222,0.939583,558
15688,O00591,GABRP,-1.059709437,0,0,1,0,0,75,,0.672414,0.672414,0.966667,,0.9625,440
15689,Q8N264,ARHGAP24,-1.072290086,1,0,0,0,11,169,,0.786207,0.786207,0.905556,0.283784,0.76875,748
15690,Q8TDH9,BLOC1S5,-1.387712794,1,0,0,0,3,97,,0.710345,0.693103,0.536111,,0.63125,187
15691,Q8N268,C20orf197,,0,0,0,1,0,0,,,,,,,126
15692,Q08AI8,C2orf54,1.113943352,0,0,0,1,0,38,1,,0.958621,0.980556,,0.975,447
15693,P07437,TUBB,-1.98296165,0,0,1,0,336,610,19,0.465517,0.465517,0.644444,0.515766,0.775,444
15694,Q08AI6,SLC38A11,1.176091259,0,0,0,1,0,7,,0.975862,0.975862,0.930556,,0.802083,406
15695,P07438,MT1B,-1.163774403,1,0,0,0,0,12,,0.913793,0.913793,0.997222,,0.975,61
15696,Q59H18,TNNI3K,-1.423376508,0,1,0,0,8,105,3,0.786207,0.786207,1,,0.860417,835
15697,Q7L1V2,MON1B,-2.429120962,1,0,0,0,4,74,,0.806897,0.806897,0.538889,0.54955,0.504167,547
15698,P80098,CCL7,-3.034915946,1,0,0,0,188,506,,,,0.997222,,0.985417,99
15699,Q7L273,KCTD9,-0.468476276,1,0,0,0,41,138,1,0.996552,0.996552,0.505556,,0.7,389
15700,Q8TDG4,HELQ,-1.4140715,1,0,0,0,14,37,,0.786207,0.786207,0.536111,0.39726,0.654167,1101
15701,P19419,ELK1,-0.519762238,1,0,0,0,121,941,,0.975862,0.975862,0.613889,0.693333,0.825,428
15702,Q96GJ1,TRMT2B,,0,0,0,1,3,125,,0.596552,0.596552,0.480556,,0.61875,504
15703,Q8TDG2,ACTRT1,-0.096910013,0,0,0,1,3,76,9,0.975862,0.975862,1,0.9875,1,376
15704,Q8N1T3,MYO1H,-0.566901065,0,0,0,1,1,16,,,0.62069,0.997222,,0.997917,1032
15705,Q8N257,HIST3H2BB,-0.722380771,1,0,0,0,3,53,,0.465517,0.465517,0.944444,0.041096,0.929167,126
15706,P21731,TBXA2R,-2.176736448,0,0,1,0,3,112,,1,1,0.783951,,0.9625,343
15707,P21730,C5AR1,-2.654567453,0,1,0,0,393,654,1,0.9,0.9,0.905556,0.862222,0.985417,350
15708,Q08AH3,ACSM2A,-2.117517584,1,0,0,0,0,60,,,0.913793,0.997222,0.986301,0.997917,577
15709,Q08AH1,ACSM1,-2.322163188,1,0,0,0,0,61,,0.958621,0.958621,1,,0.939583,577
15710,P21709,EPHA1,-3.099736677,0,1,0,0,77,418,66,0.975862,0.975862,1,,0.975,976
15711,Q7L266,ASRGL1,-3.051239933,1,0,0,0,50,154,,0.672414,0.672414,0.930556,0.833333,0.860417,308
15712,Q96GI7,FAM89A,0.213879821,0,0,0,1,0,6,,,,0.930556,0.377315,0.860417,184
15713,Q8TDF5,NETO1,-1.000208338,1,0,0,0,17,74,,0.882759,0.882759,1,,0.916667,533
15714,Q8TDF6,RASGRP4,-0.830858418,1,0,0,0,28,66,3,1,1,0.91358,,0.985417,673
15715,Q71DI3,HIST2H3D,-1.174675749,1,0,0,0,12,115,2,0.465517,0.465517,0.882716,0.040541,0.860417,136
15716,Q6J272,FAM166A,,0,0,0,1,0,37,,0.996552,0.996552,1,0.962025,1,317
15717,Q8N1S5,SLC39A11,-0.651062541,1,0,0,0,2,86,4,0.631034,0.631034,0.613889,,0.60625,342
15718,Q8N239,KLHL34,0.43572857,0,0,0,1,0,18,9,0.844828,0.844828,1,,0.985417,644
15719,Q08AG5,ZNF844,,0,0,0,1,0,21,,0.958621,0.958621,0.658333,,0.63125,666
15720,E0CX11,STMP1,1.230448921,0,0,0,1,0,3,,0.768966,,0.491667,,0.48125,47
15721,Q5MAI5,CDKL4,0,0,0,0,1,27,155,7,1,1,1,,0.985417,379
15722,Q5NDL2,EOGT,-0.78845456,1,0,0,0,3,35,,0.748276,0.748276,0.780556,0.528169,0.825,527
15723,Q9P202,WHRN,-1.749584877,1,0,0,0,39,123,,1,,0.919753,,0.939583,907
15724,Q9P203,BTBD7,-1.194051621,1,0,0,0,0,89,,0.748276,0.748276,0.597222,,0.654167,1132
15725,Q08AG7,MZT1,-0.878015425,0,0,0,1,0,21,10,0.748276,0.748276,0.505556,0.304054,0.775,82
15726,Q7L1T6,CYB5R4,-1.155540718,1,0,0,0,39,107,,0.882759,0.882759,0.613889,0.469048,0.658333,521
15727,Q9P206,KIAA1522,-0.219983485,0,0,0,1,0,37,,0.748276,0.727586,0.722222,0.445205,0.8875,1035
15728,Q8TDE3,RNASE8,-0.903089987,1,0,0,0,2,60,,,,1,,0.997917,154
15729,Q9P209,CEP72,-0.731051281,1,0,0,0,10,110,7,0.958621,0.958621,0.780864,0.280822,0.802083,647
15730,Q6IPW1,C11orf71,,0,0,0,1,0,32,,0.996552,0.996552,0.888889,,0.985417,123
15731,P08754,GNAI3,-1.422194082,1,0,0,0,5,136,21,0.465517,0.465517,0.513889,0.591216,0.654167,354
15732,P0C6S8,LINGO3,0.149762322,0,0,0,1,1,63,,0.937931,0.937931,0.961806,,0.939583,592
15733,Q8N1I0,DOCK4,-1.657374038,1,0,0,0,48,101,3,0.52069,0.52069,0.845679,,0.733333,1966
15734,O00548,DLL1,-3.09374579,1,0,0,0,158,344,3,,,0.75,,0.860417,723
15735,Q16589,CCNG2,-1.679694363,1,0,0,0,10,112,3,1,1,0.644444,0.534247,0.772917,344
15736,Q8N1I8,CACTIN-AS1,,0,0,0,1,0,0,,,,,,,211
15737,O00541,PES1,-3.043394612,1,0,0,0,3,197,32,0.534483,0.534483,0.508333,0.683575,0.5625,588
15738,Q15262,PTPRK,-1.455784941,1,0,0,0,2,34,60,0.558621,0.558621,0.669444,,0.583333,1439
15739,Q16594,TAF9,-2.188586544,1,0,0,0,3,83,,0.806897,0.710345,0.759259,,,264
15740,Q16595,FXN,-3.027389912,1,0,0,0,100,403,,0.482759,0.482759,0.5,0.525463,0.458333,210
15741,Q6IPM2,IQCE,-0.024622475,0,0,0,1,0,57,1,0.806897,0.806897,0.691667,0.247748,0.677083,695
15742,Q5SSQ6,SAPCD1,1,0,0,0,1,0,12,6,1,1,0.95,,0.75625,148
15743,Q15269,PWP2,-1.326075668,0,0,0,1,2,109,,0.655172,0.655172,0.744444,,0.504167,919
15744,O00559,EBAG9,-2.122992254,1,0,0,0,32,291,,0.768966,0.768966,0.491667,0.331111,0.48125,213
15745,Q8TCZ7,LINC00308,,0,0,0,1,0,0,,,,,,,52
15746,Q8N1H7,C14orf39,0.301029996,0,0,0,1,0,6,,0.958621,0.958621,1,,0.997917,587
15747,O00555,CACNA1A,-3.062256494,0,1,0,0,2,64,,0.768966,0.768966,0.980556,0.96,0.997917,2505
15748,Q15270,NKX1-1,-0.308208579,0,0,0,1,0,79,,,,1,,0.997917,411
15749,Q2M238,RRN3P1,-1.497357971,0,0,0,1,0,0,,,,,,,152
15750,Q15274,QPRT,-2.025588718,1,0,0,0,92,189,29,0.57931,0.57931,0.858025,0.83105,0.916667,297
15751,Q8TCZ2,CD99L2,-0.809308239,1,0,0,0,2,109,1,0.710345,0.62069,0.766667,0.559361,0.641667,262
15752,Q15276,RABEP1,-1.49825627,1,0,0,0,8,78,11,0.465517,0.465517,0.519444,0.411111,0.516667,862
15753,Q8N1G0,ZNF687,-0.444565217,0,0,0,1,0,74,,0.672414,0.672414,0.513889,0.114865,0.5625,1237
15754,Q8TCY9,URGCP,-1.227537024,1,0,0,0,2,130,,0.882759,0.882759,0.505556,0.513699,0.489583,931
15755,Q8N1G2,CMTR1,-0.583576578,1,0,0,0,3,44,,0.617241,,0.522222,0.5,0.677083,835
15756,Q8N1G1,REXO1,0.252181428,0,0,0,1,43,150,,0.810345,0.810345,0.780556,0.40411,0.572917,1221
15757,Q8N1G4,LRRC47,0.522878745,0,0,0,1,2,19,,0.465517,0.465517,0.466667,0.159817,0.489583,583
15758,Q8TCY5,MRAP,-3.604691084,1,0,0,0,5,102,,0.975862,0.975862,0.997222,,0.985417,172
15759,O00560,SDCBP,-2.35478117,1,0,0,0,88,320,14,0.465517,0.465517,0.583333,0.687215,0.641667,298
15760,O00562,PITPNM1,-1.995763773,1,0,0,0,2,173,,0.710345,0.710345,0.675,0.851351,0.733333,1244
15761,O00567,NOP56,-1.602548065,1,0,0,0,6,73,8,0.465517,0.465517,0.522222,0.260135,0.572917,594
15762,O00566,MPHOSPH10,-0.934979141,1,0,0,0,40,100,2,0.655172,0.655172,0.472222,0.527397,0.504167,681
15763,Q9P1J3,DHRS4-AS1,,0,0,0,1,0,0,,,,,,,65
15764,Q7M4L6,SHF,-2.398043166,1,0,0,0,1,96,,,0.862069,0.777778,,0.997917,423
15765,Q7L1I2,SV2B,-1.203393269,1,0,0,0,13,100,,0.913793,0.913793,1,0.949495,0.9625,683
15766,O00570,SOX1,-2.053276631,1,0,0,0,15,220,,,,0.997222,,0.870833,391
15767,Q15286,RAB35,-1.616448162,1,0,0,0,2,224,,0.465517,0.465517,0.522222,0.551111,0.572917,201
15768,Q8TCY0,SMIM11B,1.113943352,0,0,0,1,0,2,,,,0.502778,,,68
15769,Q2M243,CCDC27,0.602059991,0,0,0,1,8,23,5,0.862069,0.862069,1,,1,656
15770,Q15283,RASA2,-0.998789269,0,0,0,1,1,24,,0.693103,0.693103,0.569444,0.753333,0.660417,850
15771,Q15287,RNPS1,-1.386762384,1,0,0,0,24,53,1,0.503448,0.503448,0.505556,0.89726,0.504167,305
15772,Q8N1F1,LRRC75A-AS1,,0,0,0,1,0,0,,,,,,,130
15773,Q8TD94,KLF14,-1.236304773,1,0,0,0,0,0,,,,,,,323
15774,Q8TCX5,RHPN1,-0.845860588,1,0,0,0,3,130,29,0.806897,0.806897,0.865079,0.435811,0.860417,695
15775,P80075,CCL8,-2.148560631,1,0,0,0,99,298,,,,0.780556,,0.883333,99
15776,O00571,DDX3X,-2.320362275,0,1,0,0,100,479,,0.465517,0.465517,0.508333,0.257991,0.61875,662
15777,Q8N1F7,NUP93,-1.355647884,1,0,0,0,9,62,,0.465517,0.465517,0.583333,,0.61875,819
15778,O00574,CXCR6,-2.099513252,1,0,0,0,152,531,1,,,0.875,,0.975,342
15779,Q24JP5,TMEM132A,-0.230448924,0,0,0,1,0,54,,0.9,0.9,0.966667,0.864865,0.870833,1023
15780,Q8N1F8,STK11IP,-0.280654234,0,0,0,1,2,99,,,0.57931,0.580556,0.55137,0.71875,1099
15781,Q15293,RCN1,-2.254096466,1,0,0,0,17,104,8,0.465517,0.465517,0.813889,0.688889,0.860417,331
15782,Q15291,RBBP5,-1.400592402,1,0,0,0,13,180,,0.558621,0.558621,0.502778,,0.470833,538
15783,P43088,PTGFR,-2.033109579,0,0,1,0,5,110,8,,,0.888889,,0.929167,359
15784,Q8TD90,MAGEE2,0.301029996,0,0,0,1,0,63,2,0.996552,0.996552,0.997222,,0.939583,523
15785,Q8TD91,MAGEC3,-0.24303805,0,0,0,1,0,36,,1,0.913793,0.980556,0.962025,0.825,643
15786,Q8TCX1,DYNC2LI1,-1.014138551,1,0,0,0,3,52,5,0.913793,0.913793,0.766667,0.962441,0.572917,351
15787,B1APH4,ZNF487,,0,0,0,1,0,1,,,,0.997222,,0.947917,448
15788,Q6IQ16,SPOPL,-0.405118597,0,0,0,1,3,91,,0.482759,0.482759,0.502778,,0.654167,392
15789,O00505,KPNA3,-1.537968611,1,0,0,0,6,152,,0.465517,0.465517,0.502778,0.41791,0.527083,521
15790,Q2M1V0,ISX,-1.621428053,1,0,0,0,0,35,2,,0.558621,0.966667,0.973333,0.997917,245
15791,O00507,USP9Y,-1.523174166,1,0,0,0,12,27,,0.465517,0.465517,0.851852,,0.660417,2555
15792,O00506,STK25,-1.236397725,0,1,0,0,12,187,16,0.482759,0.482759,0.505556,,0.48125,426
15793,Q6IQ19,CCSAP,-1.932558273,1,0,0,0,0,55,,0.937931,0.937931,0.980556,0.891892,0.870833,270
15794,Q24JQ0,TMEM241,0,0,0,0,1,0,21,,1,1,0.586111,,0.595833,296
15795,E7ETH6,ZNF587B,0.556302501,0,0,0,1,0,0,,0.655172,0.655172,0.569444,,0.677083,402
15796,Q641Q2,WASHC2A,,0,0,0,1,1,8,,0.465517,,0.519444,0.373239,0.61875,1341
15797,Q5T4T1,TMEM170B,0.301029996,0,0,0,1,0,3,,1,1,0.827778,,0.710417,132
15798,Q5T4T6,SYCP2L,-0.435808985,0,0,0,1,0,15,,1,1,1,,0.8875,812
15799,Q641Q3,METRNL,-0.85632601,1,0,0,0,22,67,,1,1,0.794444,,0.825,311
15800,O00501,CLDN5,-2.589675006,1,0,0,0,55,300,,0.724138,0.724138,0.980556,0.694444,0.939583,218
15801,Q96GC6,ZNF274,-1.440915843,1,0,0,0,61,194,8,0.996552,0.996552,0.502778,,0.641667,653
15802,P55075,FGF8,-2.733681265,1,0,0,0,95,299,95,,,1,,0.916667,233
15803,Q96GC9,VMP1,-2.497553761,1,0,0,0,4,137,,0.596552,0.596552,0.538889,,0.733333,406
15804,P55073,DIO3,-2.219850532,1,0,0,0,2,199,,,,0.980556,,0.947917,304
15805,P55072,VCP,-2.849777933,0,1,0,0,130,416,6,0.465517,0.465517,0.486111,0.138889,0.516667,806
15806,Q9P1D8,,,0,0,0,1,0,0,,,,,,,64
15807,Q96GC5,MRPL48,-0.130716573,0,0,0,1,23,149,,0.503448,0.503448,0.469444,0.520548,0.48125,212
15808,Q8N1M1,BEST3,-1.807457077,1,0,0,0,47,187,,,,0.980556,0.561644,0.975,668
15809,Q6IQ26,DENND5A,-0.568356142,1,0,0,0,2,79,,0.786207,0.786207,0.644444,,0.63125,1287
15810,Q8N1L4,CYP4Z2P,-0.689984993,0,0,0,1,0,0,,,,,,,340
15811,O00515,LAD1,-2.456633598,1,0,0,0,8,112,18,0.786207,0.786207,0.905556,0.66,0.975,517
15812,Q8N1L9,BATF2,-2.138907277,1,0,0,0,21,148,,,,0.761111,0.496622,0.947917,274
15813,O00519,FAAH,-2.620879482,0,1,0,0,141,312,,0.748276,0.748276,0.827778,0.3125,0.802083,579
15814,O00512,BCL9,-1.523954086,1,0,0,0,43,99,5,0.748276,0.748276,0.780556,0.451389,0.61875,1426
15815,Q4LDE5,SVEP1,-1.045043422,1,0,0,0,0,11,,0.806897,0.806897,0.980556,,0.90625,3571
15816,Q6IQ20,NAPEPLD,-1.928947625,1,0,0,0,45,111,,0.937931,0.937931,0.694444,0.637387,0.61875,393
15817,P55087,AQP4,-3.334353354,1,0,0,0,43,358,,0.882759,0.882759,0.997222,0.96,0.87963,323
15818,P82673,MRPS35,,0,0,0,1,5,84,,0.655172,0.596552,0.488889,0.326577,0.470833,323
15819,P82675,MRPS5,0.109621978,0,0,0,1,3,86,8,0.465517,0.465517,0.475,0.695946,0.470833,430
15820,P55085,F2RL1,-2.335425712,0,1,0,0,50,204,4,,,0.905556,0.725225,0.975,397
15821,P55084,HADHB,-2.056452066,1,0,0,0,6,185,4,0.465517,0.465517,0.538889,0.52968,0.489583,474
15822,P55083,MFAP4,-1.360580852,1,0,0,0,42,157,30,0.62069,0.62069,0.827778,1,0.8875,255
15823,P55082,MFAP3,0.15490196,0,0,0,1,63,94,,0.693103,0.693103,0.580556,0.552511,0.61875,362
15824,Q6IQ23,PLEKHA7,-0.971603476,1,0,0,0,2,46,,0.786207,0.786207,0.719444,0.436073,0.847917,1121
15825,P55081,MFAP1,-0.448632721,1,0,0,0,2,105,1,0.558621,0.558621,0.538889,,0.527083,439
15826,Q6IQ22,RAB12,-1.218683449,1,0,0,0,0,73,,0.482759,0.482759,0.538889,0.25463,0.504167,244
15827,Q8N1L1,LINC00528,,0,0,0,1,0,0,,,,,,,170
15828,Q6IQ21,ZNF770,1,0,0,0,1,0,11,,0.710345,0.710345,0.622222,0.69863,0.7,691
15829,O00526,UPK2,-1.949142898,1,0,0,0,0,46,39,0.913793,0.913793,1,1,0.860417,184
15830,Q8N1K5,THEMIS,-0.647545969,1,0,0,0,45,171,3,0.958621,0.958621,0.886111,0.926407,0.916667,641
15831,P55089,UCN,-2.785895611,1,0,0,0,3,154,,0.913793,0.913793,0.705556,0.123333,0.60625,124
15832,Q5ST30,VARS2,-1.988744291,1,0,0,0,0,23,,0.465517,0.465517,0.644444,0.328829,0.572917,1063
15833,O00522,KRIT1,-2.156677506,1,0,0,0,47,156,4,0.727586,0.727586,0.536111,,0.5625,736
15834,Q9P1F3,ABRACL,-0.841984811,1,0,0,0,21,53,,0.482759,0.482759,0.722222,0.641892,0.885417,81
15835,Q6PDA7,SPAG11A,-0.797153061,1,0,0,0,0,61,,0.958621,0.958621,1,1,0.997917,123
15836,Q96GA7,SDSL,-2.811265516,1,0,0,0,61,190,,0.596552,0.596552,0.7,0.413043,0.883333,329
15837,Q96GA3,LTV1,-1.504023387,0,0,0,1,3,46,,0.786207,0.786207,0.486111,0.462222,0.63125,475
15838,Q5T4S7,UBR4,-1.101107932,1,0,0,0,22,76,,0.465517,0.465517,0.508333,0.607143,0.63125,5183
15839,O00534,VWA5A,-1.02077879,1,0,0,0,86,214,30,0.465517,0.465517,0.6,,0.677083,786
15840,O00533,CHL1,-3.287156761,1,0,0,0,27,98,5,0.748276,0.748276,0.980556,0.864444,0.883333,1208
15841,Q9P1G2,RBM12B-AS1,,0,0,0,1,0,0,,,,,,,102
15842,Q4LDG9,DNAL1,0,1,0,0,0,23,135,2,0.9,0.9,0.95,,0.61875,190
15843,Q6PDB4,ZNF880,,0,0,0,1,0,6,,0.655172,0.655172,0.569444,,0.60625,577
15844,Q2M296,MTHFSD,-0.299635788,0,0,0,1,0,83,,0.806897,0.806897,0.547222,,0.654167,383
15845,Q16626,MEA1,-1.907321805,1,0,0,0,3,66,5,0.9,0.9,0.597222,0.817568,0.6875,185
15846,Q16627,CCL14,-1.615171327,1,0,0,0,43,220,5,0.996552,0.996552,0.905556,,,93
15847,Q96H96,COQ2,-2.131544835,1,0,0,0,21,47,,1,1,0.488889,0.552239,0.7,371
15848,Q16629,SRSF7,-1.196914857,1,0,0,0,3,177,,0.465517,0.465517,0.522222,0.2,0.60625,238
15849,Q96GX5,MASTL,-2.171656596,1,0,0,0,86,259,,0.882759,0.882759,0.530556,0.869369,0.76875,879
15850,Q8TDU5,VN1R17P,,0,0,0,1,0,0,,,,,,,208
15851,P18084,ITGB5,-1.483768805,1,0,0,0,64,416,1,0.534483,0.534483,0.641667,0.39527,0.883333,799
15852,Q16623,STX1A,-2.866655929,1,0,0,0,148,478,5,0.724138,0.727586,1,0.893519,0.929167,288
15853,Q96GX2,ATXN7L3B,-0.161368004,0,0,0,1,0,46,,0.9,0.9,0.538889,,0.527083,97
15854,P18085,ARF4,-1.670123948,1,0,0,0,4,163,,0.465517,0.465517,0.538889,,0.63125,180
15855,Q8TE60,ADAMTS18,-1.879909326,1,0,0,0,2,117,4,0.813793,0.813793,1,,0.997917,1221
15856,Q96GX1,TCTN2,-0.777144785,1,0,0,0,8,83,64,0.975862,0.975862,0.780556,0.800926,0.7,697
15857,Q16625,OCLN,-3.156331277,1,0,0,0,96,339,15,0.768966,0.768966,0.844444,0.706667,0.8875,522
15858,Q8N2C3,DEPDC4,0.425968733,0,0,0,1,0,18,,1,1,0.949074,,0.939583,294
15859,P18089,ADRA2B,-2.15839279,0,0,1,0,0,0,,0.958621,0.958621,0.833333,0.964444,,450
15860,A6NNF4,ZNF726,,0,0,0,1,0,3,6,0.672414,0.672414,0.591667,,0.802083,738
15861,Q96GX8,C16orf74,-0.322219291,0,0,0,1,0,4,,,,0.777778,,0.860417,76
15862,Q8TDU6,GPBAR1,-2.540699508,0,1,0,0,23,189,,,,0.95,0.807432,0.90625,330
15863,Q8TE67,EPS8L3,-0.234494273,0,0,0,1,3,101,,0.937931,0.937931,0.930556,0.939189,0.997917,593
15864,Q8TE68,EPS8L1,-0.138302697,1,0,0,0,2,120,14,0.882759,0.806897,0.95,,0.975,723
15865,Q8N2C7,UNC80,-0.827230767,0,0,0,1,0,29,,0.862069,0.862069,0.980556,0.986301,0.947917,3258
15866,Q29940,HLA-B,-1.887524703,1,0,0,0,0,0,,,,,,,362
15867,Q8TE69,CXorf40A,-0.875061274,1,0,0,0,0,28,1,,,0.505556,0.576667,0.458333,158
15868,Q96GX9,APIP,-0.875510154,1,0,0,0,85,210,6,0.482759,0.482759,0.475,0.637387,0.489583,242
15869,Q8TDU9,RXFP4,-1.217975518,1,0,0,0,0,115,2,1,1,0.966667,,0.975,374
15870,Q04637,EIF4G1,-2.630096127,1,0,0,0,53,423,5,0.465517,0.465517,0.475,0.324324,0.570833,1599
15871,Q8N2B8,,,0,0,0,1,0,0,,,,,,,174
15872,Q7L2E3,DHX30,-0.867832111,1,0,0,0,2,109,3,0.482759,0.482759,0.522222,0.600457,0.572917,1194
15873,P20396,TRH,-3.253124593,1,0,0,0,5,102,,,,0.997222,0.965368,0.997917,242
15874,Q16630,CPSF6,-1.581162967,1,0,0,0,45,147,5,0.482759,0.482759,0.516667,0.020548,0.677083,551
15875,Q9P2B2,PTGFRN,-1.421652404,1,0,0,0,0,105,,0.596552,0.596552,0.766667,0.641204,0.802083,879
15876,P43034,PAFAH1B1,-2.454530827,1,0,0,0,37,235,2,0.465517,0.465517,0.538889,0.435556,0.516667,410
15877,Q5T5J6,SWT1,-0.782438495,1,0,0,0,0,54,,0.655172,0.655172,1,0.38964,0.9625,900
15878,Q9P2B4,CTTNBP2NL,0.040889445,1,0,0,0,0,77,,0.57931,0.57931,0.580556,0.307143,0.745833,639
15879,Q9P2B7,CFAP97,-2.940190539,0,0,0,1,0,23,,0.958621,,0.638889,0.525114,0.6875,532
15880,Q16637,SMN2,-3.01034999,1,0,0,0,55,175,,0.672414,0.672414,0.686111,0.430556,0.504167,294
15881,P55039,DRG2,-1.405687796,1,0,0,0,2,98,2,0.465517,0.465517,0.491667,0.328502,0.470833,364
15882,Q8TDT2,GPR152,-1.606918506,1,0,0,0,0,107,,,,1,,0.947917,470
15883,Q15303,ERBB4,-2.787035092,0,0,1,0,292,1072,,0.727586,0.727586,0.919444,0.422794,0.847917,1308
15884,Q8TE54,SLC26A7,-1.264451239,1,0,0,0,37,41,,,,1,,1,656
15885,Q16633,POU2AF1,-1.949786181,1,0,0,0,73,376,1,,,0.95,0.937778,1,256
15886,P55036,PSMD4,-2.140242239,1,0,0,0,37,306,19,0.465517,0.465517,0.472222,0.5625,0.458333,377
15887,Q16635,TAZ,-2.589269993,1,0,0,0,46,321,59,0.996552,0.996552,0.516667,0.444444,0.585417,292
15888,Q15306,IRF4,-2.547874548,1,0,0,0,188,532,,0.813793,0.813793,0.885802,0.926667,1,451
15889,Q8TE59,ADAMTS19,-0.51289453,1,0,0,0,0,99,,,0.975862,0.966667,,0.975,1207
15890,Q96GW7,BCAN,-2.00833055,1,0,0,0,53,150,3,0.813793,0.813793,1,0.942222,0.870833,911
15891,Q96H86,ZNF764,0.176091259,0,0,0,1,4,87,28,,,0.516667,,0.585417,408
15892,Q8TE56,ADAMTS17,-0.752379146,1,0,0,0,21,49,,0.624138,0.624138,0.583333,,0.7,1095
15893,Q8TE57,ADAMTS16,-1.025382625,1,0,0,0,0,19,,0.937931,0.937931,0.966667,,0.975,1224
15894,Q96GW9,MARS2,-1.426166932,1,0,0,0,16,73,,0.786207,0.786207,0.502778,,0.870833,593
15895,Q8TE58,ADAMTS15,-0.685444273,1,0,0,0,34,77,,0.996552,0.996552,0.95,,0.847917,950
15896,Q8N2A8,PLD6,-1.909897206,1,0,0,0,2,63,5,0.558621,0.558621,0.872222,0.525641,0.825,252
15897,Q05952,TNP2,-1.772981982,1,0,0,0,0,86,,,,1,,1,138
15898,A6NNH2,FAM90A27P,,0,0,0,1,0,0,,,,,,,459
15899,P55042,RRAD,-2.522078933,1,0,0,0,1,122,,0.465517,0.465517,0.930556,,0.885417,308
15900,P56373,P2RX3,-2.556227114,0,1,0,0,0,162,,,,0.997222,,1,397
15901,Q9P2C4,TMEM181,0,1,0,0,0,0,46,,0.862069,0.862069,0.566667,0.387387,0.939583,612
15902,P55040,GEM,-0.669892187,1,0,0,0,11,116,,0.534483,0.534483,0.919444,0.424658,0.87963,296
15903,Q16643,DBN1,-2.103913259,1,0,0,0,71,219,6,0.482759,0.482759,0.766667,0.771111,0.61875,649
15904,Q15311,RALBP1,-1.996667449,1,0,0,0,105,320,32,0.57931,0.57931,0.508333,0.306667,0.527083,655
15905,P43026,GDF5,-2.576475611,1,0,0,0,32,301,20,,0.693103,0.936508,,0.947917,501
15906,Q96H72,SLC39A13,-1.272124286,1,0,0,0,9,48,,,,0.613889,0.719178,0.6875,371
15907,O00602,FCN1,-1.919874828,1,0,0,0,43,226,10,0.806897,0.806897,0.997222,0.976526,1,326
