pharos_index,AccessionKeys,Gene_Name,novelty,monoclonalCount,antibodyCount,ppiCount,hpm_prot_spec,hpm_gene_spec,hpa_RNA_spec,hpa_prot_spec,GTEx_spec,uniprot_seq_len,idgTDL
18022,Q9NS87,KIF15,-1.549047658,35.0,145.0,,0.465517,0.465517,0.980556,0.609589,0.997917,1388,Tbio
18023,Q9NRW7,VPS45,-1.5734379930000002,2.0,212.0,3.0,0.465517,0.465517,0.536111,,0.527083,570,Tbio
18024,O95672,ECEL1,-2.027970822,1.0,18.0,9.0,0.9137930000000001,0.9137930000000001,1.0,,0.985417,775,Tbio
18025,O95670,ATP6V1G2,-0.883933735,14.0,52.0,,0.482759,0.482759,1.0,0.914414,0.947917,118,Tbio
18026,P30520,ADSS,-1.98254927,3.0,107.0,1.0,0.465517,0.465517,0.5388890000000001,0.544601,0.539583,456,Tchem
18027,O95671,ASMTL,-0.248732893,3.0,154.0,,0.482759,0.482759,0.488889,0.25,0.489583,621,Tdark
18028,P55822,SH3BGR,-0.554772255,26.0,128.0,1.0,0.937931,0.844828,0.9972219999999999,0.990991,0.947917,239,Tdark
18029,A6NIM6,SLC15A5,0.566344439,0.0,7.0,,,,0.9618059999999999,,0.870833,579,Tdark
18030,Q96M27,PRRC1,-0.301029996,0.0,32.0,,0.482759,0.482759,0.508333,0.328704,0.6875,445,Tdark
18031,Q99489,DDO,-2.009540377,18.0,168.0,,0.958621,0.958621,0.8888889999999999,0.277027,0.660417,341,Tchem
18032,Q96M29,TEKT5,-0.381072088,0.0,112.0,,0.786207,0.786207,1.0,,1.0,485,Tdark
18033,Q99487,PAFAH2,-0.34570039,12.0,96.0,3.0,0.710345,0.710345,0.5805560000000001,0.598174,0.572917,392,Tbio
18034,P16220,CREB1,-3.6260954080000003,309.0,1574.0,1.0,0.57931,0.57931,0.536111,0.06756799999999999,0.654167,341,Tbio
18035,B1AKI9,ISM1,-1.217776271,10.0,57.0,,0.996552,0.996552,0.980556,,0.883333,464,Tbio
18036,P30511,HLA-F,-1.854005686,7.0,104.0,2.0,0.617241,0.5965520000000001,0.919444,,0.8875,346,Tbio
18037,P30512,HLA-A,-2.41666971,0.0,0.0,,,,,,,365,Tbio
18038,O95685,PPP1R3D,-0.5278139620000001,0.0,7.0,,0.655172,0.655172,0.505556,0.46064799999999995,0.491667,299,Tdark
18039,Q9NRX1,PNO1,-0.841443446,3.0,58.0,5.0,0.655172,0.655172,0.505556,,0.516667,252,Tbio
18040,Q9NS91,RAD18,-2.229047891,99.0,271.0,,0.693103,0.693103,0.5638890000000001,0.5675680000000001,0.6875,495,Tbio
18041,Q9NRX2,MRPL17,0.544068044,2.0,27.0,,0.57931,0.57931,0.5388890000000001,,0.539583,175,Tdark
18042,Q9NS93,TM7SF3,-0.218214463,0.0,55.0,,0.958621,0.958621,0.5444439999999999,,0.504167,570,Tdark
18043,Q9NRX3,NDUFA4L2,-0.795632133,10.0,53.0,4.0,0.958621,0.958621,0.966667,,0.90625,87,Tclin
18044,P30518,AVPR2,-3.31132217,0.0,169.0,1.0,,,0.838889,0.81338,0.885417,371,Tclin
18045,Q96M20,CNBD2,0.903089987,0.0,37.0,,0.748276,0.710345,0.980556,,1.0,576,Tdark
18046,Q96LQ0,PPP1R36,0.38694462399999996,10.0,65.0,,0.9758620000000001,0.9758620000000001,0.9972219999999999,0.979452,1.0,422,Tdark
18047,Q9NRX4,PHPT1,-1.5707837340000002,16.0,255.0,,0.465517,0.465517,0.508333,0.260135,0.470833,125,Tbio
18048,Q9NRX5,SERINC1,-1.5035637080000002,1.0,97.0,4.0,0.5965520000000001,0.5965520000000001,0.661111,,0.641667,453,Tbio
18049,Q6PIS1,SLC23A3,-0.156707758,2.0,34.0,1.0,,,0.9972219999999999,,0.975,610,Tdark
18050,Q9NRX6,TMEM167B,,0.0,0.0,,0.8620690000000001,0.8620690000000001,0.505556,,0.48125,74,Tdark
18051,Q9NS98,SEMA3G,-2.443511757,8.0,86.0,,0.958621,0.958621,0.980556,,0.939583,782,Tbio
18052,O95684,FGFR1OP,-0.7493893890000001,24.0,209.0,5.0,0.727586,0.727586,0.7722220000000001,,0.802083,399,Tbio
18053,P30510,HLA-C,-1.906607736,0.0,0.0,,,,,,,366,Tbio
18054,P18887,XRCC1,-2.996642884,169.0,418.0,,0.482759,0.482759,0.5194439999999999,0.18493199999999999,0.585417,633,Tbio
18055,Q96LP6,C12orf42,0.301029996,0.0,48.0,,,,1.0,,1.0,360,Tdark
18056,P16234,PDGFRA,-2.950119408,351.0,1423.0,1.0,0.482759,0.482759,0.827778,0.921171,0.847917,1089,Tclin
18057,P16233,PNLIP,-3.317205322,99.0,311.0,7.0,0.9758620000000001,0.9758620000000001,1.0,1.0,1.0,465,Tclin
18058,Q96M19,LINC00477,,0.0,0.0,,,,,,,166,Tdark
18059,Q96LP2,FAM81B,1.041392685,0.0,37.0,3.0,0.617241,0.617241,0.9972219999999999,0.99177,1.0,452,Tdark
18060,Q5SYE7,NHSL1,-0.829992568,0.0,61.0,,0.937931,0.937931,0.8444440000000001,,0.802083,1610,Tbio
18061,Q96M15,IGF2BP2-AS1,,0.0,0.0,,,,,,,143,Tdark
18062,P30519,HMOX2,-3.000921682,72.0,376.0,11.0,0.465517,0.465517,0.569444,0.34444400000000003,0.48125,316,Tchem
18063,P67812,SEC11A,-0.7642591790000001,4.0,124.0,2.0,0.482759,0.482759,0.491667,,0.658333,179,Tbio
18064,A6NIN4,,,0.0,0.0,,,,,,,97,Tdark
18065,P29536,LMOD1,-2.099204797,19.0,110.0,,0.5965520000000001,0.5965520000000001,0.8888889999999999,0.943694,0.929167,600,Tbio
18066,P30501,HLA-C,-1.906607736,0.0,0.0,,,0.465517,,,,366,Tbio
18067,O95696,BRD1,-1.752976841,11.0,121.0,,,0.655172,0.658333,0.925676,0.677083,1058,Tchem
18068,P05546,SERPIND1,-2.8567915289999997,30.0,238.0,1.0,0.57931,0.57931,1.0,,1.0,499,Tbio
18069,P04216,THY1,-3.2699852789999997,1047.0,1363.0,10.0,0.5965520000000001,0.5965520000000001,0.8888889999999999,0.953333,0.847917,161,Tbio
18070,P30504,HLA-C,-1.906607736,0.0,0.0,,,,,,,366,Tbio
18071,P04217,A1BG,-2.916773381,63.0,254.0,9.0,0.534483,0.534483,1.0,,1.0,495,Tbio
18072,Q9NRY2,INIP,-1.16003476,2.0,22.0,,0.813793,0.813793,0.508333,0.454338,0.516667,104,Tdark
18073,P30505,HLA-C,-1.906607736,0.0,0.0,,,,,,,366,Tbio
18074,P05549,TFAP2A,-2.4841446940000003,170.0,396.0,1.0,0.937931,0.937931,0.95,0.9201879999999999,0.975,437,Tbio
18075,Q9NRY4,ARHGAP35,-1.9126587769999999,21.0,194.0,2.0,0.482759,0.482759,0.763889,0.37333299999999997,0.547917,1499,Tbio
18076,Q9NRY5,FAM114A2,0.477121255,0.0,36.0,,0.465517,0.465517,0.541667,0.381944,0.61875,505,Tdark
18077,Q9NRY6,PLSCR3,-1.072640828,41.0,110.0,,0.5965520000000001,0.5965520000000001,0.658333,0.312207,0.710417,295,Tbio
18078,Q9NRY7,PLSCR2,-0.166331423,2.0,17.0,,1.0,1.0,1.0,,1.0,297,Tdark
18079,Q99470,SDF2,-1.3315866840000001,25.0,117.0,3.0,0.57931,0.57931,0.5194439999999999,,0.48125,211,Tbio
18080,Q96M11,HYLS1,-2.53622045,2.0,35.0,2.0,0.996552,0.996552,0.9340280000000001,,0.947917,299,Tbio
18081,Q99471,PFDN5,-0.993153614,5.0,188.0,,0.482759,0.482759,0.5222220000000001,0.45305200000000007,0.504167,154,Tbio
18082,Q68CK6,ACSM2B,-0.6771683059999999,0.0,3.0,,0.9137930000000001,0.9137930000000001,0.9972219999999999,0.986301,0.997917,577,Tdark
18083,Q99469,STAC,-1.921601551,20.0,122.0,4.0,1.0,1.0,0.9305559999999999,,0.916667,402,Tbio
18084,A6NJ08,MBD3L5,,0.0,1.0,,,,0.0,,0.0,208,Tdark
18085,Q5SYB0,FRMPD1,-0.9169549920000001,2.0,88.0,,0.5965520000000001,0.5965520000000001,0.97619,,0.997917,1578,Tbio
18086,Q99467,CD180,-1.6661554930000002,176.0,283.0,1.0,0.9137930000000001,0.9137930000000001,0.95,0.923423,0.985417,661,Tbio
18087,P18858,LIG1,-2.375122061,96.0,358.0,1.0,0.627586,0.627586,0.736111,0.3,0.802083,919,Tchem
18088,Q96M02,C10orf90,-2.7559283210000003,0.0,20.0,,0.937931,0.937931,0.966667,,0.929167,699,Tbio
18089,P18859,ATP5PF,-2.4387173,12.0,148.0,21.0,0.465517,,0.508333,0.085586,0.48125,108,Tbio
18090,Q99466,NOTCH4,-2.750097556,61.0,225.0,,0.882759,0.882759,0.980556,,0.860417,2003,Tchem
18091,Q8N6Y1,PCDH20,-0.943026734,8.0,54.0,36.0,0.693103,0.693103,0.925926,,,951,Tbio
18092,Q99463,NPY6R,,0.0,0.0,,,,,,,290,Tbio
18093,Q8N6Y0,USHBP1,-0.8618330120000001,0.0,20.0,,0.813793,0.813793,0.734568,,0.870833,703,Tbio
18094,P30508,HLA-C,-1.906607736,0.0,0.0,,,,,,,366,Tbio
18095,P29508,SERPINB3,-2.7093244419999998,252.0,440.0,2.0,0.465517,0.465517,0.9972219999999999,0.946667,0.997917,390,Tbio
18096,Q8N6Y2,LRRC17,-0.463531039,2.0,41.0,,0.813793,0.813793,0.95,,0.9625,441,Tdark
18097,P06881,CALCA,-3.703554206,653.0,1309.0,,,,0.9972219999999999,,0.939583,128,Tchem
18098,P04222,HLA-C,-1.906607736,0.0,0.0,,,,,,,366,Tbio
18099,P55854,SUMO3,-2.132707562,97.0,367.0,6.0,0.465517,0.465517,0.469444,0.3,0.48125,103,Tbio
18100,Q5HYC2,KIAA2026,0.9542425090000001,0.0,8.0,,0.806897,0.806897,0.541667,,0.516667,2103,Tdark
18101,P05556,ITGB1,-3.1539970889999998,1387.0,1956.0,11.0,0.465517,0.465517,0.722222,0.946667,0.916667,798,Tclin
18102,P55851,UCP2,-3.001535772,39.0,255.0,12.0,1.0,1.0,0.8888889999999999,0.33105,0.939583,309,Tbio
18103,P04229,HLA-DRB1,-2.8425764780000002,327.0,489.0,,,,0.9055559999999999,0.9155559999999999,0.90625,266,Tchem
18104,Q9NRZ5,AGPAT4,-1.004066736,2.0,165.0,,0.786207,0.786207,0.9055559999999999,0.48873900000000003,0.814583,378,Tbio
18105,Q6PJ21,SPSB3,-0.85278486,3.0,30.0,2.0,1.0,1.0,0.502778,0.530093,0.639583,355,Tdark
18106,Q9NRZ7,AGPAT3,-1.102263414,2.0,108.0,4.0,0.482759,0.482759,0.566667,,0.48125,376,Tbio
18107,Q99460,PSMD1,-1.369238142,2.0,105.0,,0.465517,0.465517,0.5638890000000001,0.313333,0.514583,953,Tbio
18108,P17538,CTRB1,-1.806688361,22.0,153.0,1.0,0.958621,0.958621,1.0,,1.0,263,Tchem
18109,Q9NRZ9,HELLS,-1.9496411280000001,25.0,199.0,1.0,0.9,0.9,0.8888889999999999,0.788462,0.9625,838,Tbio
18110,P17535,JUND,-2.4729220169999997,23.0,452.0,,0.786207,0.786207,0.6888890000000001,0.39726,0.61875,347,Tbio
18111,P17544,ATF7,-1.766634008,13.0,200.0,,0.786207,0.786207,0.491667,0.8321430000000001,0.6875,494,Tbio
18112,Q99459,CDC5L,-2.158430317,23.0,212.0,,0.465517,0.465517,0.48611099999999996,0.25,0.504167,802,Tbio
18113,Q5SYC1,CLVS2,0.15490196,0.0,59.0,,0.937931,0.937931,0.9972219999999999,,0.985417,327,Tbio
18114,Q68CL5,TPGS2,0.0,3.0,104.0,4.0,0.9758620000000001,0.9758620000000001,0.777778,,0.63125,300,Tdark
18115,Q99456,KRT12,-1.763995353,8.0,133.0,,0.465517,0.465517,0.949074,1.0,0.947917,494,Tbio
18116,P17542,TAL1,-2.409165964,155.0,466.0,,0.9758620000000001,0.9758620000000001,0.8888889999999999,1.0,0.883333,331,Tbio
18117,Q99457,NAP1L3,-1.04139269,10.0,81.0,,1.0,1.0,0.980556,,0.916667,506,Tbio
18118,P17540,CKMT2,-1.932445995,27.0,302.0,2.0,0.465517,0.465517,0.9972219999999999,0.9520549999999999,0.985417,419,Tbio
18119,Q99453,PHOX2B,-2.4919283830000003,2.0,127.0,,0.937931,0.937931,1.0,,0.985417,314,Tbio
18120,Q9UFN0,NIPSNAP3A,-0.30963016600000004,2.0,102.0,,0.465517,0.465517,0.508333,0.384328,0.516667,247,Tdark
18121,P04233,CD74,-2.442323204,776.0,1032.0,2.0,0.503448,0.503448,0.85,0.6689189999999999,0.8875,296,Tchem
18122,P04234,CD3D,-2.4176729569999997,363.0,546.0,,0.9137930000000001,0.9,0.966667,0.9279280000000001,0.975,171,Tclin
18123,P04279,SEMG1,-2.4382476630000003,3.0,169.0,3.0,0.844828,0.844828,1.0,1.0,1.0,462,Tbio
18124,P30566,ADSL,-3.322931687,19.0,144.0,,0.465517,0.465517,0.5222220000000001,0.222973,0.677083,484,Tbio
18125,Q68D20,PMS2CL,-2.192990908,0.0,0.0,,,,,,,193,Tdark
18126,Q6PIV7,SLC25A34,0.145142124,0.0,42.0,,,,0.95,,0.883333,304,Tdark
18127,Q9NS40,KCNH7,-0.836985463,1.0,121.0,,0.9758620000000001,0.9758620000000001,1.0,,0.939583,1196,Tclin
18128,Q6PIV2,FOXR1,-0.528718706,0.0,59.0,16.0,0.958621,0.958621,1.0,,1.0,292,Tdark
18129,Q9NRS4,TMPRSS4,-1.7265429,0.0,216.0,,0.52069,0.52069,0.8888889999999999,,0.985417,437,Tbio
18130,Q9NRS6,SNX15,-0.324885702,7.0,157.0,1.0,0.617241,0.617241,0.491667,0.270548,0.516667,342,Tdark
18131,Q9UFF9,CNOT8,-2.8378270530000003,25.0,209.0,,0.6724140000000001,0.6724140000000001,0.5388890000000001,0.3379,0.5625,292,Tbio
18132,P41212,ETV6,-2.67174479,21.0,304.0,3.0,0.882759,0.882759,0.5805560000000001,0.7343,0.75625,452,Tbio
18133,Q6PJ69,TRIM65,-0.602189222,3.0,76.0,,0.617241,0.617241,0.502778,0.541667,0.604167,517,Tbio
18134,Q96LU7,MYRFL,,0.0,4.0,,,,0.9972219999999999,0.985294,0.985417,910,Tdark
18135,P04280,PRB1,-1.84277268,0.0,0.0,,,,,,,392,Tdark
18136,Q96M69,LRGUK,-0.038563395,14.0,53.0,,0.6724140000000001,0.6724140000000001,0.980556,,0.997917,825,Tdark
18137,Q68CQ4,DIEXF,-1.421878011,0.0,63.0,3.0,0.786207,0.786207,0.533333,0.5547949999999999,0.595833,756,Tbio
18138,P16260,SLC25A16,-2.861637294,9.0,53.0,,0.9137930000000001,0.9137930000000001,0.5194439999999999,,0.479167,332,Tbio
18139,P41219,PRPH,-0.47712125899999996,87.0,299.0,,0.465517,0.465517,0.9305559999999999,0.977778,0.975,470,Tbio
18140,P41218,MNDA,-1.5482471740000001,48.0,218.0,,0.52069,0.52069,0.966667,0.931507,0.975,407,Tbio
18141,Q68CQ1,MROH7,,0.0,13.0,,0.806897,0.806897,1.0,1.0,0.939583,1323,Tdark
18142,P41217,CD200,-2.511536715,481.0,697.0,1.0,0.813793,0.813793,0.797222,0.515766,0.745833,278,Tbio
18143,Q68CQ7,GLT8D1,-0.051152522,0.0,127.0,,0.806897,0.806897,0.597222,0.648889,0.677083,371,Tbio
18144,P41214,EIF2D,-1.380331819,10.0,71.0,,0.6724140000000001,0.617241,0.47222200000000003,0.611872,0.660417,584,Tbio
18145,Q5HYI8,RABL3,-0.43933269799999997,2.0,24.0,5.0,0.482759,0.482759,0.5194439999999999,,0.491667,236,Tdark
18146,P30556,AGTR1,-3.419348682,18.0,316.0,10.0,,,0.966667,0.990476,0.916667,359,Tclin
18147,Q68CR1,SEL1L3,-0.156478347,2.0,60.0,1.0,0.937931,0.937931,0.777778,0.6509010000000001,0.929167,1132,Tdark
18148,P30559,OXTR,-2.900215803,4.0,255.0,,1.0,1.0,1.0,,0.929167,389,Tclin
18149,Q9UFG5,C19orf25,,0.0,21.0,,0.710345,0.710345,0.505556,0.810185,0.489583,118,Tdark
18150,Q5HYI7,MTX3,-1.419254593,1.0,29.0,,0.6724140000000001,0.6724140000000001,0.566667,0.565217,0.6875,312,Tdark
18151,Q96M63,CCDC114,-0.483111623,0.0,56.0,,0.996552,0.996552,0.9972219999999999,0.911392,1.0,670,Tbio
18152,Q96M66,,,0.0,0.0,,,,,,,194,Tdark
18153,Q96LU5,IMMP1L,-0.619043606,2.0,64.0,,1.0,1.0,0.469444,0.530093,0.48125,166,Tdark
18154,P30550,GRPR,-2.4260359080000002,8.0,170.0,53.0,,,0.9201389999999999,,0.929167,384,Tchem
18155,Q96M60,FAM227B,,0.0,16.0,,0.9758620000000001,0.9758620000000001,0.722222,,0.772917,508,Tdark
18156,Q6PIW4,FIGNL1,-0.8912594000000001,2.0,111.0,3.0,0.534483,0.534483,0.527778,0.508889,0.802083,674,Tbio
18157,Q9NS56,TOPORS,-1.9496422880000002,151.0,174.0,,0.9758620000000001,0.958621,0.5194439999999999,0.12380999999999999,0.585417,1045,Tbio
18158,Q96M61,MAGEB18,0.34678748600000003,37.0,140.0,,0.844828,0.844828,1.0,1.0,1.0,343,Tdark
18159,P16278,GLB1,-2.662113643,147.0,477.0,10.0,0.503448,0.503448,0.6,0.531532,0.63125,677,Tchem
18160,I0J062,PANO1,,0.0,0.0,,,,0.769841,,,215,Tdark
18161,Q96LT7,C9orf72,-2.7919834710000004,6.0,128.0,2.0,0.9137930000000001,0.9137930000000001,0.569444,,0.745833,481,Tbio
18162,Q96LT6,C1orf74,,0.0,50.0,,1.0,1.0,0.5611109999999999,,0.870833,269,Tdark
18163,Q96LT9,RNPC3,-0.736965331,3.0,61.0,,0.844828,0.844828,0.508333,,0.71875,517,Tdark
18164,A6NIR3,AGAP5,0.602059991,0.0,42.0,,0.844828,0.844828,0.5,,0.654167,686,Tdark
18165,Q5HYJ1,TECRL,-1.3625138730000002,11.0,72.0,,0.996552,0.996552,1.0,,0.985417,363,Tbio
18166,P41208,CETN2,-1.944312115,14.0,116.0,1.0,0.52069,0.52069,0.8722219999999999,,0.545833,172,Tbio
18167,Q5HYJ3,FAM76B,0.0,0.0,69.0,2.0,0.786207,0.786207,0.694444,0.973333,0.654167,339,Tdark
18168,Q68CR7,LRRC66,,0.0,47.0,,0.9758620000000001,0.9758620000000001,0.95,,0.916667,880,Tdark
18169,Q9UFH2,DNAH17,0.268181085,2.0,9.0,,,0.482759,1.0,1.0,0.997917,4485,Tdark
18170,P04259,KRT6B,-2.111381377,26.0,108.0,,0.465517,0.465517,1.0,0.8963959999999999,0.997917,564,Tbio
18171,P28222,HTR1B,-3.030421025,5.0,211.0,,1.0,1.0,0.980556,0.979452,0.975,390,Tclin
18172,P28223,HTR2A,-3.3356307189999996,1.0,231.0,,1.0,1.0,1.0,0.966216,0.9625,471,Tclin
18173,P28221,HTR1D,-2.54327878,3.0,140.0,,1.0,1.0,0.980556,,0.975,377,Tclin
18174,Q9NS61,KCNIP2,-1.8662076140000001,80.0,314.0,3.0,1.0,1.0,0.980556,,0.870833,270,Tbio
18175,Q96M53,TBATA,-2.454413342,0.0,88.0,,,0.996552,1.0,,1.0,351,Tbio
18176,Q9NS62,THSD1,-0.72989726,55.0,125.0,,,,0.808333,,0.745833,852,Tbio
18177,Q9NRU3,CNNM1,-0.748925999,2.0,23.0,,0.882759,0.882759,0.9972219999999999,0.8198200000000001,0.883333,951,Tdark
18178,Q9NS64,RPRM,-1.368056978,1.0,57.0,15.0,,,0.9055559999999999,,0.8875,109,Tbio
18179,Q96LT4,SAMD8,-1.534026048,2.0,82.0,,,,0.641667,,0.504167,415,Tbio
18180,Q9NS66,GPR173,-0.738384128,2.0,137.0,1.0,0.996552,0.996552,0.95,,0.814583,373,Tdark
18181,P17568,NDUFB7,-0.281356562,27.0,87.0,,0.465517,0.465517,0.491667,0.630631,0.470833,137,Tclin
18182,Q9NS67,GPR27,-0.606104677,0.0,202.0,,1.0,1.0,0.919444,0.208889,0.847917,375,Tdark
18183,P30542,ADORA1,-3.086572948,6.0,342.0,,0.9758620000000001,0.9758620000000001,0.966667,,0.860417,326,Tclin
18184,Q9NS68,TNFRSF19,-1.568194445,101.0,214.0,37.0,0.9137930000000001,0.9137930000000001,0.95,,0.975,423,Tbio
18185,Q9NS69,TOMM22,-1.7252541719999999,44.0,90.0,21.0,0.465517,0.465517,0.46388900000000005,0.058685,0.458333,142,Tbio
18186,P55809,OXCT1,-2.368827242,3.0,115.0,2.0,0.465517,0.465517,0.8888889999999999,0.459459,0.572917,520,Tbio
18187,Q96LS8,C2orf48,,0.0,0.0,8.0,,,,,,159,Tdark
18188,P55808,XG,-1.7480033,1.0,26.0,,,,0.95,,0.939583,180,Tbio
18189,A6NJ46,NKX6-3,-0.686593714,0.0,112.0,,0.996552,0.996552,0.9972219999999999,,0.997917,265,Tbio
18190,Q68D06,SLFN13,-0.301029996,0.0,46.0,,0.748276,0.748276,0.797222,,0.929167,897,Tdark
18191,P04264,KRT1,-2.4572069290000003,464.0,598.0,,0.465517,0.465517,1.0,0.924444,0.997917,644,Tbio
18192,Q15800,MSMO1,-1.649872981,1.0,106.0,,0.617241,0.617241,0.875,0.6130140000000001,0.76875,293,Tbio
18193,P30533,LRPAP1,-2.7445827539999996,95.0,322.0,9.0,0.503448,0.503448,0.536111,0.4375,0.48125,357,Tbio
18194,P30536,TSPO,-3.086954787,21.0,212.0,2.0,0.465517,,,,,169,Tchem
18195,Q9NS71,GKN1,-1.7762629669999999,46.0,198.0,9.0,,,1.0,1.0,1.0,199,Tbio
18196,Q96M42,LINC00479,,0.0,0.0,,,,,,,142,Tdark
18197,Q9NS73,MBIP,-0.829761497,27.0,78.0,24.0,0.996552,0.996552,0.777778,0.6702899999999999,0.61875,344,Tbio
18198,Q96M43,NBPF4,1.255272505,0.0,19.0,,0.624138,0.624138,0.9972219999999999,,0.997917,638,Tdark
18199,Q9NS75,CYSLTR2,-2.0158743130000003,2.0,166.0,,,,0.980556,,0.883333,346,Tchem
18200,Q6PIU1,KCNV1,-0.706550021,2.0,87.0,,1.0,1.0,1.0,,0.975,500,Tclin
18201,Q6UYE1,DLEU7,-0.911605291,0.0,7.0,,1.0,1.0,1.0,,0.916667,221,Tdark
18202,Q6PJ61,FBXO46,,0.0,65.0,,0.996552,0.996552,0.547222,,0.6875,603,Tdark
18203,Q6PIU2,NCEH1,-1.60699985,0.0,69.0,28.0,0.534483,0.534483,0.780556,0.740991,0.791667,408,Tchem
18204,P30530,AXL,-2.6996915319999997,198.0,756.0,,0.748276,0.748276,0.694444,,0.825,894,Tchem
18205,P30531,SLC6A1,-2.9100984189999997,3.0,172.0,17.0,0.9137930000000001,0.9137930000000001,0.9972219999999999,0.9711110000000001,0.860417,599,Tclin
18206,Q9NRV9,HEBP1,-2.027912464,4.0,132.0,1.0,0.465517,0.465517,0.691667,0.7237439999999999,0.654167,189,Tbio
18207,P30532,CHRNA5,-2.15574531,14.0,237.0,1.0,0.9758620000000001,0.9758620000000001,0.825,0.9487180000000001,0.8875,468,Tbio
18208,Q96LR9,APOLD1,0.9542425090000001,1.0,64.0,,,,0.9055559999999999,0.524775,0.939583,279,Tdark
18209,Q68CP9,ARID2,-1.324901944,24.0,71.0,,0.727586,0.727586,0.7098770000000001,,0.658333,1835,Tbio
18210,Q96LR5,UBE2E2,-1.41744464,10.0,130.0,3.0,0.482759,0.482759,0.613889,0.504444,0.585417,201,Tbio
18211,Q96M34,C3orf30,0.0,0.0,28.0,,1.0,1.0,1.0,0.975309,1.0,536,Tdark
18212,Q96LR4,FAM19A4,-1.057495001,18.0,57.0,50.0,1.0,1.0,1.0,,0.985417,140,Tbio
18213,Q99496,RNF2,-2.045249181,160.0,332.0,3.0,0.6724140000000001,0.6724140000000001,0.5444439999999999,,0.539583,336,Tbio
18214,Q96LR7,C2orf50,,0.0,39.0,5.0,,,1.0,0.995495,0.883333,162,Tdark
18215,Q99497,PARK7,-2.892613634,111.0,625.0,,0.465517,0.465517,0.47222200000000003,0.319249,0.470833,189,Tbio
18216,P04271,S100B,-3.4889325419999997,518.0,903.0,,0.6724140000000001,0.6724140000000001,0.9972219999999999,0.8088890000000001,0.985417,92,Tchem
18217,Q68D10,SPTY2D1,-0.6738774259999999,0.0,9.0,,0.655172,0.655172,0.5222220000000001,0.12328800000000001,0.65625,685,Tdark
18218,P04275,VWF,-3.935354855,629.0,1081.0,,0.482759,0.482759,0.875,0.945205,0.916667,2813,Tbio
18219,Q68CP4,HGSNAT,-1.430063745,0.0,31.0,,0.748276,0.748276,0.5388890000000001,0.365297,0.677083,663,Tbio
18220,P29558,RBMS1,-2.499612564,66.0,188.0,,0.627586,0.627586,0.694444,,0.75625,406,Tbio
18221,P04278,SHBG,-3.7003401910000004,172.0,438.0,2.0,0.534483,0.534483,0.980556,,0.985417,402,Tchem
18222,Q8N6S5,ARL6IP6,-0.317267191,0.0,84.0,12.0,0.6724140000000001,0.6724140000000001,0.527778,0.591549,0.60625,226,Tdark
18223,Q8N6S4,ANKRD13C,0.34678748600000003,0.0,73.0,,0.996552,0.996552,0.541667,,0.527083,541,Tbio
18224,A6NIU2,LINC01549,,0.0,0.0,,,,,,,74,Tdark
18225,A6NJ64,,,0.0,0.0,,,,,,,397,Tdark
18226,Q9UFB7,ZBTB47,0.602059991,0.0,68.0,,0.9137930000000001,0.9137930000000001,0.736111,,0.60625,747,Tdark
18227,Q9NS00,C1GALT1,-1.7805915319999999,10.0,78.0,1.0,0.937931,0.937931,0.697222,0.319444,0.5625,363,Tbio
18228,Q6UXX9,RSPO2,-1.476927342,4.0,109.0,,,,0.919444,0.7377779999999999,0.916667,243,Tbio
18229,Q96LI9,CXorf58,0.602059991,0.0,27.0,1.0,0.937931,0.937931,1.0,,1.0,332,Tdark
18230,Q9C0K7,STRADB,-1.087291137,17.0,308.0,9.0,0.958621,0.958621,0.661111,0.9061030000000001,0.54375,418,Tbio
18231,Q6UXX5,ITIH6,1.0791812459999999,0.0,6.0,,0.9758620000000001,0.9758620000000001,0.980556,,0.997917,1313,Tdark
18232,Q6PII5,HAGHL,0.0,36.0,72.0,,1.0,1.0,0.8715280000000001,0.783784,0.791667,290,Tdark
18233,A6NJ69,IGIP,-0.5724197879999999,0.0,8.0,,,,0.722222,0.712329,0.6875,53,Tdark
18234,Q6IV72,ZNF425,0.84509804,0.0,7.0,,0.810345,0.810345,0.683333,,0.595833,752,Tdark
18235,Q6PII3,CCDC174,-0.742986837,0.0,41.0,,0.958621,0.958621,0.513889,0.356481,0.658333,467,Tbio
18236,Q96LI6,HSFY1,-0.944262912,33.0,88.0,8.0,0.958621,0.958621,1.0,,1.0,401,Tbio
18237,Q03828,EVX2,-1.119475824,0.0,120.0,,1.0,1.0,0.95,,0.985417,476,Tbio
18238,Q8N743,KIR3DL3,-1.6673767519999998,0.0,0.0,,,0.8620690000000001,,,,410,Tbio
18239,Q96LI5,CNOT6L,-0.895860463,0.0,51.0,,0.844828,0.844828,0.5222220000000001,,0.658333,555,Tbio
18240,Q75V66,ANO5,-2.168494956,1.0,67.0,,0.8620690000000001,0.8620690000000001,0.980556,,0.916667,913,Tbio
18241,Q9C0K0,BCL11B,-2.109175616,14.0,186.0,,0.937931,0.937931,0.95,0.8468469999999999,0.929167,894,Tbio
18242,Q9C0K1,SLC39A8,-1.804683856,2.0,100.0,26.0,,,0.966667,0.488426,0.939583,460,Tbio
18243,Q9UFC0,LRWD1,-1.081387323,0.0,65.0,,0.727586,0.727586,1.0,0.9547329999999999,1.0,647,Tbio
18244,Q6UXZ0,TMIGD1,-0.37566361600000003,7.0,50.0,,1.0,1.0,0.980556,,0.997917,262,Tdark
