ensemble,chr,start,end,Gene_Name,mean_rd,gc_content,complexity,cds_len,gene_length,num_targ,segdups,dip,del,dup,del.sing,dup.sing,del.sing.score,dup.sing.score,del.score,dup.score,cnv.score,flag
ENSG00000135535.10,6,109687717,109703762,CD164,49.67771904,0.456673308,97.14285714,680,16045,7,0,59027,1,0,0,0,0.061311822,0.179543368,-0.160851144,0.761360254,0.536086538,0
ENSG00000185250.11,6,109711418,109762374,PPIL6,93.60911292,0.395995421,112.375,899,50956,8,0,58887,1,0,0,0,0.749557654,0.721100262,0.432418627,1.148253971,1.068430541,0
ENSG00000135587.4,6,109761966,109765122,SMPD2,102.7330783,0.557168734,161.5555556,1454,3156,9,0,58928,2,0,0,0,0.655879337,0.605700733,-0.085371227,1.17038772,0.769966143,0
ENSG00000135596.13,6,109765265,109787171,MICAL1,89.53384548,0.582341679,159.5185185,4307,21906,27,0,58983,4,1,2,1,-0.29485122,0.616981116,-0.477067139,1.151494787,0.513518215,0
ENSG00000112365.4,6,109783797,109804440,ZBTB24,87.52880552,0.459869863,313.7142857,2196,20643,7,0,59014,2,0,0,0,0.317266974,0.306658178,-0.361576018,0.91118497,0.482774683,0
ENSG00000197977.3,6,10980992,11044547,ELOVL2,77.59046448,0.435074643,132.8571429,930,63555,7,0,59080,0,3,0,2,0.401374856,-1.005751518,0.654659389,-0.048401988,0.269483529,0
ENSG00000155085.11,6,109814059,110012420,AK9,45.75399205,0.391476632,155.3684211,5904,198361,38,0,58964,6,0,1,0,0.747561466,1.842583626,-1.08971251,1.521138475,0.331382387,0
ENSG00000112367.6,6,110012499,110146631,FIG4,93.59833039,0.429521919,124.4347826,2862,134132,23,0,59063,7,6,2,3,-0.224739176,-0.554547658,-1.301438038,-0.169981405,-0.564858353,0
ENSG00000112290.8,6,110421022,110501207,WASF1,70.50517571,0.428645044,216,1728,80185,8,0,58960,2,1,0,0,0.336523596,0.401336857,-0.41639882,0.496176618,0.191123961,0
ENSG00000168438.10,6,110501344,110575478,CDC40,75.79953584,0.416507249,126.2666667,1894,74134,15,0,58967,2,0,0,0,0.867248128,0.915263809,-0.052707002,1.169328165,0.793110304,0
ENSG00000053328.8,6,110567131,110679475,METTL24,86.37823909,0.487938917,201.75,807,112344,4,0,59124,2,1,0,0,0.240502099,0.307011584,-0.44605859,0.477160992,0.161440325,0
ENSG00000203797.5,6,110712974,110736765,DDO,97.63047845,0.513306109,228,1140,23791,5,0,59063,4,2,1,0,-0.567137363,0.326262447,-1.078462992,0.270665166,-0.289142486,0
ENSG00000004809.9,6,110745890,110797844,SLC22A16,95.35408417,0.495752791,246.4285714,1725,51954,7,0,59207,3,2,0,0,0.431319252,0.427357611,-0.675310442,0.297787038,-0.074096346,0
ENSG00000155111.10,6,110931181,111137161,CDK19,89.06489972,0.457944665,122.4615385,1592,205980,13,0,59156,3,3,0,1,0.917444835,0.218231769,-0.432408909,0.200481191,-0.018349645,0
ENSG00000123505.10,6,111195973,111216916,AMD1,99.57255728,0.416567741,107.7,1077,20943,10,0,58948,3,23,0,16,0.864887968,-2.872794981,-0.334482618,-2.531252393,-1.926381475,0
ENSG00000155115.6,6,111279763,111289093,GTF3C6,104.0206465,0.404460218,123,615,9330,5,0,58847,3,12,0,3,0.646577821,-1.493294985,-0.439647364,-1.518248242,-1.184631734,0
ENSG00000197498.8,6,111303218,111349466,RPF2,69.65026391,0.371066096,102,1020,46248,10,0,59068,4,10,1,1,-0.233512204,-0.081561686,-0.922837198,-1.318023947,-1.19453608,0
ENSG00000112394.12,6,111408781,111552397,SLC16A10,88.01218792,0.458336148,237.4285714,1662,143616,7,0,59070,2,8,0,0,0.450303899,0.503342787,-0.311067476,-1.107053398,-0.890852681,0
ENSG00000173214.5,6,111580551,111592370,KIAA1919,117.2160654,0.458447506,395.25,1581,11819,4,0,58921,8,9,5,1,-2.846414641,-0.402664024,-2.018664406,-1.131398438,-1.443715948,0
ENSG00000009413.11,6,111620234,111804918,REV3L,84.36973355,0.409106648,299.53125,9585,184684,32,0,59006,6,12,3,3,-0.698081608,-0.290830382,-1.012129329,-1.055451772,-0.969698584,0
ENSG00000111859.12,6,11183531,11382581,NEDD9,105.9005114,0.477295028,292.6666667,2634,199050,9,0,59040,0,2,0,1,0.732528027,-0.044554878,0.921633007,0.423067894,0.74505363,0
ENSG00000056972.14,6,111877657,111927481,TRAF3IP2,83.4234135,0.495962919,203.8888889,1835,49824,9,0,59013,3,3,1,0,-0.485091981,0.458517591,-0.735646067,-0.015349598,-0.296345156,0
ENSG00000010810.13,6,111981535,112194655,FYN,107.8863597,0.482353514,153.5,1842,213120,12,0,58999,2,2,0,0,1.030949453,1.051384238,0.127030616,0.599432187,0.494063836,0
ENSG00000112761.14,6,112375275,112392171,WISP3,96.41871439,0.467745476,204.3333333,1226,16896,6,0,58899,2,1,0,0,0.431251277,0.405499812,-0.243476238,0.6357766,0.360154044,0
ENSG00000074935.9,6,112391980,112408732,TUBE1,83.78875763,0.395348466,132.6363636,1459,16752,11,0,59053,2,1,0,0,0.765221864,0.744582582,-0.052158718,0.7687815,0.539713495,0
ENSG00000203778.3,6,112408802,112423993,FAM229B,84.92292019,0.498,127.5,255,15191,2,0,58964,2,2,0,0,0.081988958,0.113301444,-0.521322186,0.115075529,-0.110381208,0
ENSG00000112769.14,6,112429963,112576141,LAMA4,97.70070257,0.468052804,149.097561,6113,146178,41,0,58793,2,2,0,0,2.144871776,2.209179744,0.762068382,1.193515844,1.153380768,0
ENSG00000251258.1,6,112668532,112672498,RFPL4B,76.43185256,0.501877347,798,798,3966,1,0,59226,0,0,0,0,-0.301953292,-0.227137022,0.181924416,0.501434749,0.576030326,0
ENSG00000196591.7,6,114254192,114332472,HDAC2,83.04835266,0.409524307,131.1538462,1705,78280,13,0,59136,1,0,0,0,0.860258746,0.882719537,0.437264376,1.173983107,1.085060059,0
ENSG00000249853.3,6,114376750,114664209,HS3ST5,130.4375855,0.513568059,526.5,1053,287459,2,0,58887,0,1,0,1,0.644092245,-0.162543621,0.98946414,0.735860705,1.017906993,0
ENSG00000205269.4,6,11537938,11583757,TMEM170B,107.8996352,0.539253817,139,417,45819,3,0,59099,1,1,0,0,0.415892895,0.384930737,0.24758896,0.673041537,0.632021545,0
ENSG00000111816.6,6,116252312,116381921,FRK,98.56412287,0.431146812,195.75,1566,129609,8,0,59087,7,1,4,0,-2.30583161,0.701034469,-1.757927498,0.732647877,-0.406577599,0
ENSG00000178425.9,6,116422012,116570660,NT5DC1,68.50258887,0.432279419,133.75,1605,148648,12,0,59027,4,3,1,1,-0.279027285,-0.041740799,-1.027729486,0.024943674,-0.400335605,0
ENSG00000123500.5,6,116440086,116479910,COL10A1,117.6078569,0.50299257,1027.5,2055,39824,2,0,58883,3,1,0,0,0.152324284,0.088797346,-0.75927544,0.440689832,-0.066585525,0
ENSG00000234188.1,6,116442320,116443093,AL121963.1,77.76974617,0.571202532,1895,1895,773,1,0,58389,3,1,0,0,-0.527660509,-0.440979939,-1.460189853,-0.157608483,-0.802725864,0
ENSG00000111817.12,6,116575336,116762424,DSE,72.0569227,0.506869049,686.5714286,4806,187088,7,0,58946,1,0,0,0,-0.016008148,0.086444496,-0.27363975,0.607004759,0.375092233,0
ENSG00000189241.6,6,116597741,116601066,TSPYL1,100.6617088,0.579106737,1320,1320,3325,1,0,59149,1,0,0,0,-0.139006979,-0.137720931,-0.183998616,0.569573875,0.35684101,0
ENSG00000178033.5,6,116832809,116845955,FAM26E,107.1446878,0.476832643,471,942,13146,2,0,58717,1,0,0,0,0.224133524,0.176431594,0.136894568,0.900821199,0.754495127,0
ENSG00000164451.9,6,116850174,116880031,FAM26D,58.25230362,0.463039905,477,954,29857,2,0,58672,1,0,0,0,-0.309902754,-0.198995639,-0.399761089,0.509192345,0.253052003,0
ENSG00000111832.8,6,116892530,116918838,RWDD1,53.94638263,0.413822227,104,624,26308,6,0,59003,1,0,0,0,0.136366778,0.227195709,-0.08969141,0.783674203,0.58743636,0
ENSG00000111834.8,6,116937642,116954148,RSPH4A,98.55897951,0.429050078,364.5,2187,16506,6,0,59096,4,0,0,0,0.424205253,0.361374821,-0.996451201,0.982955283,0.134277577,0
ENSG00000153975.5,6,116956781,116989957,ZUFSP,72.64404493,0.395310489,199,1791,33176,9,0,59105,4,0,0,0,0.483960139,0.497414485,-1.049892767,0.960841981,0.100196906,0
ENSG00000196911.5,6,117002350,117063029,KPNA5,74.57780451,0.368846352,121.7142857,1704,60679,14,0,59078,6,0,3,0,-1.445168792,0.952735414,-1.372912757,1.192966556,0.017622164,0
ENSG00000183807.6,6,117073363,117086886,FAM162B,108.7363943,0.486608111,111.6666667,335,13523,3,0,59020,3,0,0,0,0.442488012,0.388176745,-0.575058536,1.075422006,0.435434529,0
ENSG00000173612.5,6,117113248,117150200,GPRC6A,86.26789456,0.403682139,469.5,2817,36952,6,0,59141,3,0,0,0,0.293015498,0.260045848,-0.77459123,0.851249387,0.199814103,0
ENSG00000111863.8,6,11712287,11807279,ADTRP,104.7892029,0.483443893,113,791,94992,7,0,59089,8,1,7,0,-2.846414641,0.676090404,-1.996082544,0.779094367,-0.512415586,0
ENSG00000185002.5,6,117198375,117253326,RFX6,90.96486306,0.436523355,152.6842105,2901,54951,19,0,59046,2,0,0,0,1.151027452,1.145069849,0.180141024,1.363544368,1.024424645,0
ENSG00000170162.9,6,117586721,117594728,VGLL2,176.4795204,0.565116863,150,450,8007,3,0,58962,2,0,0,0,1.328601089,0.978739858,0.937278483,1.93799387,1.691634036,0
ENSG00000047936.6,6,117609463,117747018,ROS1,88.83256817,0.424045657,164.0222222,7381,137555,45,0,58814,7,12,0,0,2.235166556,2.319925904,-0.894700113,-0.74488459,-0.692934258,0
ENSG00000047932.9,6,117639374,117923691,GOPC,83.35165522,0.463556603,156.1666667,1874,284317,12,0,58847,6,15,0,0,0.809421296,0.927103537,-1.553675442,-1.954171388,-1.802387625,0
ENSG00000164465.14,6,117774980,117891021,DCBLD1,107.0088549,0.445078054,125.1428571,1752,116041,14,0,59140,3,5,0,0,1.146490211,1.126052216,-0.161616528,-0.077711459,-0.074884255,0
ENSG00000153989.7,6,117996665,118031803,NUS1,104.027087,0.411130162,122.75,491,35138,4,0,59104,2,1,0,0,0.584784807,0.525088579,-0.079802844,0.729377273,0.499955828,0
ENSG00000196376.6,6,118228689,118638839,SLC35F1,139.831239,0.511475969,159.375,1275,410150,8,0,59090,6,8,4,1,-1.658300538,0.508977991,-0.913300499,-0.514574432,-0.620686059,0
ENSG00000111860.9,6,118781935,119031238,CEP85L,78.20825749,0.39002478,207.1666667,2486,249303,12,0,59183,4,60,1,18,-0.063217729,-2.872794981,-0.872415293,-2.531252393,-2.471627899,0
ENSG00000198523.5,6,118869461,118881893,PLN,101.5990759,0.391566265,165,165,12432,1,0,58916,1,39,0,0,0.402329943,0.331011521,0.270365748,-2.531252393,-2.471627899,0
ENSG00000111877.13,6,119134605,119256327,MCM9,79.94247083,0.449748098,203.5,1628,121722,8,0,59025,2,4,0,0,0.434703947,0.501842909,-0.343019267,-0.309807732,-0.326791126,0
ENSG00000111875.7,6,119215384,119230332,ASF1A,88.51364702,0.419607441,157,628,14948,4,0,58825,2,4,0,0,0.347918701,0.333745543,-0.309661016,-0.302500643,-0.301948072,0
ENSG00000111879.14,6,119280928,119470552,FAM184A,78.9291,0.415022959,193.2105263,3671,189624,19,0,58961,3,1,1,0,0.186371512,1.164408477,-0.35433095,0.871378839,0.432209733,0
ENSG00000111885.5,6,119498374,119670926,MAN1A1,84.39747451,0.441172671,169.5,2034,172552,12,0,59064,2,3,0,3,0.770472225,-1.215871195,-0.126296695,0.11457972,0.060036783,0
ENSG00000095951.12,6,12008995,12165232,HIVEP1,84.90133995,0.406962232,1027,8216,156237,8,0,59094,0,1,0,0,0.197718657,0.217904265,0.44273531,0.332032666,0.53076164,0
ENSG00000146350.9,6,121400640,121655891,TBC1D32,80.04933902,0.378817971,122.030303,4027,255251,33,0,59060,12,21,11,21,-2.846414641,-2.872794981,-2.187155762,-1.95617118,-1.821395212,0
ENSG00000152661.7,6,121756838,121770873,GJA1,112.8217627,0.487889273,1155,1155,14035,1,0,59152,0,0,0,0,0.050573352,0.014755811,0.56413575,0.728852063,0.885122393,0
ENSG00000025156.8,6,122720691,122754264,HSF2,77.65631374,0.39480538,130.6923077,1699,33573,13,0,59016,1,0,0,0,0.814762219,0.821245108,0.410300136,1.15160785,1.059390775,0
ENSG00000111897.6,6,122764499,122792967,SERINC1,83.3597841,0.431952409,142.2,1422,28468,10,0,59002,1,0,0,0,0.61092739,0.620007545,0.286604238,1.068361512,0.947918531,0
ENSG00000135549.10,6,122793076,123047518,PKIB,59.78762911,0.476650489,97,291,254442,3,0,58844,1,0,0,0,0.048330154,0.247248805,-0.236544701,0.668183935,0.439118461,0
ENSG00000078401.6,6,12290596,12297427,EDN1,104.1881816,0.476936025,134.6,673,6831,5,0,59063,0,2,0,0,0.498074959,0.450395473,0.84223014,0.387657413,0.69162217,0
ENSG00000164434.7,6,123100620,123105219,FABP7,61.22857524,0.444005642,155,620,4599,4,0,58845,1,1,0,0,-0.013702249,0.060986016,-0.177678999,0.342931478,0.229932263,0
ENSG00000172594.8,6,123110315,123130865,SMPDL3A,84.57959573,0.434726785,176.25,1410,20550,8,0,58957,2,2,1,0,-0.432378446,0.478230661,-0.254568668,0.300833336,0.135675507,0
ENSG00000146352.8,6,123317116,123394072,CLVS2,92.88392925,0.452249261,202.8,1014,76956,5,0,59087,1,1,0,1,0.395397219,-0.372199714,0.167006099,0.581033548,0.542731528,0
ENSG00000186439.8,6,123537483,123958238,TRDN,30.44628465,0.396626173,59.1025641,2305,420755,39,0,58700,3,12,2,4,0.159681783,-0.417077373,-0.023912691,-1.119453719,-0.787804962,0
ENSG00000188580.9,6,124125286,125146803,NKAIN2,104.9051587,0.421992891,108.8571429,762,1021517,7,0,59218,1,11,1,4,0.69144622,-1.081645785,0.762010385,-1.280999761,-0.67137177,0
ENSG00000146373.12,6,125283691,125413779,RNF217,66.91747885,0.466417786,215.375,1723,130088,8,0,58810,0,1,0,0,0.259703672,0.373823543,0.488609917,0.441263455,0.624817904,0
ENSG00000111907.16,6,125440195,125585553,TPD52L1,63.29120814,0.485326484,96.57142857,676,145358,7,0,59056,0,76,0,0,0.244336112,0.397073717,0.464252063,-2.531252393,-2.471627899,0
ENSG00000111906.13,6,125541108,125623282,HDDC2,84.80223335,0.496516573,113.2857143,793,82174,7,0,59172,2,78,2,2,-1.268186701,-0.971353173,-0.325705367,-2.531252393,-2.471627899,0
ENSG00000135547.4,6,126068810,126082415,HEY2,84.97531266,0.477908914,208.8,1044,13605,5,0,59044,1,1,0,0,0.226670985,0.24255969,0.036575027,0.502173782,0.431313056,0
ENSG00000111912.14,6,126102307,126252266,NCOA7,92.87733082,0.435088787,186.1764706,3165,149959,17,0,59020,4,0,2,0,-0.597604431,1.120042342,-0.649143565,1.300008542,0.498702144,0
ENSG00000111911.5,6,126277927,126301387,HINT3,85.33121448,0.374502374,93,372,23460,4,0,58976,1,2,0,1,0.483304766,-0.328929582,0.251288525,0.29248336,0.371297769,0
ENSG00000066651.13,6,126307576,126360422,TRMT11,76.43781908,0.4139248,113.0769231,1470,52846,13,0,58942,1,4,1,3,-0.132209806,-1.241661009,0.366942349,-0.108339416,0.097839761,0
ENSG00000203760.4,6,126661320,126670021,CENPW,66.96991105,0.453380732,109.3333333,328,8701,3,0,59086,0,0,0,0,-0.000383756,0.067833128,0.37856581,0.738295066,0.846881962,0
ENSG00000112137.12,6,12717893,13288645,PHACTR1,77.40067169,0.506931559,162.4666667,2437,570752,15,0,59040,4,4,0,0,1.073689975,1.237369587,-0.874373555,-0.142011826,-0.436530105,0
ENSG00000146374.9,6,127439749,127518910,RSPO3,105.9538824,0.434462066,164.5,658,79161,4,0,59057,2,1,1,0,-0.353964139,0.522453057,-0.116498022,0.704949771,0.463410882,0
ENSG00000255330.4,6,127759551,127840146,SOGA3,86.18100786,0.464679483,454.0909091,4995,80595,11,0,59104,1,0,0,0,0.423578463,0.423475659,0.115177061,0.934397255,0.779176604,0
ENSG00000214338.6,6,127759551,127840500,SOGA3,86.18100786,0.464679483,454.0909091,4995,80949,11,0,59104,1,0,0,0,0.42378823,0.423854064,0.115188261,0.934369454,0.779156595,0
ENSG00000189367.10,6,127761488,127780536,KIAA0408,96.0456312,0.433096005,423,2115,19048,5,0,58985,1,0,0,0,0.309122442,0.261288966,0.144497483,0.90637014,0.771713333,0
ENSG00000184530.8,6,127840600,127912962,C6orf58,103.0140765,0.403844582,171.5,1029,72362,6,0,58904,4,0,3,0,-1.696709764,0.647158366,-0.801124341,1.135337227,0.325148033,0
ENSG00000172673.6,6,128029217,128239776,THEMIS,89.82769721,0.384473996,327,1962,210559,6,0,59069,6,1,5,1,-2.846414641,-0.175410719,-1.606564821,0.579657139,-0.412289997,0
ENSG00000152894.10,6,128289924,128841870,PTPRK,70.49586679,0.452118414,141.0540541,5219,551946,37,0,59059,2,2,1,1,1.120058393,1.449146046,0.476949102,0.90340272,0.831816513,0
ENSG00000196569.7,6,129204342,129837714,LAMA2,93.69879353,0.461796497,150.3384615,9772,633372,65,0,58988,10,16,9,12,-2.24855165,-2.16177412,-1.214812968,-0.902807557,-0.85118678,0
ENSG00000146376.6,6,129897277,130031370,ARHGAP18,80.47899567,0.441019669,138.8,2082,134093,15,0,59056,4,6,3,1,-1.500130549,0.175708724,-0.824711573,-0.507783319,-0.625145282,0
ENSG00000203756.3,6,130152389,130182692,TMEM244,90.1138654,0.418787066,84.6,423,30303,5,0,59125,0,6,0,1,0.479870197,-0.309927473,0.777843305,-0.660423883,-0.204856797,0
ENSG00000198945.3,6,130334844,130462594,L3MBTL3,89.83037622,0.434093869,119.4,2388,127750,20,0,58979,1,6,0,0,1.277900856,1.319349371,0.697086776,-0.279770767,0.076655827,0
ENSG00000164483.12,6,130465460,130686570,SAMD3,69.00899291,0.428131115,164.2,1642,221110,10,0,59045,0,7,0,1,0.557666116,-0.09659508,0.671935105,-0.935326387,-0.478119179,0
ENSG00000164484.7,6,130686879,130764208,TMEM200A,89.25880217,0.453809845,1482,1482,77329,1,0,59238,0,2,0,0,-0.228265284,-0.152618852,0.229942617,-0.271940736,-0.058547768,0
ENSG00000079819.12,6,131160487,131384462,EPB41L2,109.596991,0.462998278,172.1578947,3271,223975,19,0,59108,3,8,2,6,-0.282438193,-2.089068392,-0.03253965,-0.551099194,-0.346140493,0
ENSG00000118507.11,6,131456806,131604675,AKAP7,81.2060989,0.406045424,133.2222222,1199,147869,9,0,59024,0,3,0,2,0.674024974,-0.726997593,0.826020683,0.058429978,0.417109672,0
ENSG00000118520.9,6,131894284,131905472,ARG1,80.2464288,0.461946219,130,1040,11188,8,0,59070,4,6,0,0,0.412039255,0.438645185,-1.087866808,-0.705329879,-0.870890781,0
ENSG00000112282.13,6,131895106,131949369,MED23,82.15913294,0.425173769,141.0322581,4372,54263,31,0,59068,5,7,0,0,1.621365728,1.653021154,-0.664848637,-0.276776362,-0.3738764,0
ENSG00000154269.10,6,131949582,132068553,ENPP3,88.02010228,0.42204226,115.32,2883,118971,25,0,59106,3,8,0,1,1.517314516,0.778291004,-0.021134427,-0.52579512,-0.322670412,0
ENSG00000197594.7,6,132129156,132216295,ENPP1,92.1832303,0.403813198,113.4166667,2722,87139,24,0,59088,7,5,4,3,-1.454027826,-0.499841776,-1.226254593,0.089622227,-0.386980979,0
ENSG00000118523.5,6,132269316,132272513,CTGF,129.7287798,0.575099549,259.6666667,779,3197,3,0,58909,1,1,0,0,0.630387786,0.483539035,0.532374438,0.878149058,0.880916979,0
ENSG00000145979.13,6,13266774,13328815,TBC1D7,92.72226037,0.448302207,122.1666667,733,62041,6,0,59139,6,8,0,0,0.500114838,0.51099101,-1.615541786,-1.022785656,-1.24423206,0
ENSG00000079950.9,6,132767006,132834337,STX7,82.53710415,0.431599587,93.33333333,840,67331,9,0,59109,0,1,0,0,0.61348724,0.654442524,0.809786329,0.684467619,0.936704717,0
ENSG00000146385.1,6,132873832,132874860,TAAR8,157.1500339,0.412162162,1035,1035,1028,1,0,58875,1,2,0,0,0.795107593,0.532976515,0.886576338,0.660266605,0.838197908,0
ENSG00000146383.7,6,132891461,132892498,TAAR6,136.5515581,0.445933014,1044,1044,1037,1,0,58998,1,2,0,0,0.436211377,0.282879179,0.466867349,0.356609735,0.460756207,0
ENSG00000135569.3,6,132909731,132910877,TAAR5,85.43326106,0.525954946,1020,1020,1146,1,0,59456,0,2,0,0,-0.271057238,-0.218583045,0.220394879,-0.189312837,-0.000125769,0
ENSG00000146378.5,6,132938161,132945414,TAAR2,65.23265536,0.388945105,534,1068,7253,2,0,58856,0,3,0,0,-0.101005363,-0.062739807,0.329516829,-0.385684634,-0.110433349,0
ENSG00000146399.1,6,132966123,132967142,TAAR1,94.41971759,0.376825706,1026,1026,1019,1,0,59364,0,3,0,0,0.089582761,0.050541567,0.551502065,-0.301464637,0.032113102,0
ENSG00000112299.7,6,133002729,133035188,VNN1,84.62063811,0.446782209,226.2857143,1584,32459,7,0,59328,3,6,0,0,0.372230124,0.380591035,-0.733276064,-0.736854356,-0.764628328,0
ENSG00000093134.9,6,133043926,133055904,VNN3,74.66276745,0.43450699,238.8571429,1672,11978,7,0,58857,3,5,0,0,0.263124991,0.283896375,-0.837540434,-0.609126859,-0.724158747,0
ENSG00000112303.9,6,133065009,133084598,VNN2,87.26294477,0.432549729,229.2857143,1605,19589,7,0,58730,5,7,2,2,-1.281895126,-1.058529855,-1.385810982,-0.910242646,-1.102753663,0
ENSG00000146409.6,6,133090509,133119701,SLC18B1,113.4967268,0.430559655,108.3846154,1409,29192,13,0,58734,4,16,1,9,0.257413397,-2.872794981,-0.440884257,-1.690127699,-1.257299202,0
ENSG00000112306.7,6,133135580,133138703,RPS12,92.39660456,0.490669554,85.8,429,3123,5,0,58862,2,4,1,0,-0.540073377,0.369828964,-0.298576455,-0.247123087,-0.264102676,0
ENSG00000112319.13,6,133561736,133853258,EYA4,110.1912844,0.442196595,107.85,2157,291522,20,0,59056,3,2,1,2,0.723193996,0.205941016,0.106110502,0.890913887,0.661381117,0
ENSG00000118526.6,6,134210276,134216691,TCF21,79.64188322,0.605314805,276,552,6415,2,0,58785,0,0,0,0,0.001684949,0.029501076,0.387680107,0.744334725,0.837221683,0
ENSG00000028839.5,6,134273308,134311570,TBPL1,57.09703148,0.37327111,101,606,38262,6,0,58947,1,0,0,0,0.299021013,0.358133621,0.038575167,0.849854217,0.692044299,0
ENSG00000146411.5,6,134309835,134373774,SLC2A12,92.58566811,0.488014224,376.8,1884,63939,5,0,59143,2,1,0,0,0.235275274,0.244927824,-0.413772362,0.485371438,0.178662716,0
ENSG00000118515.7,6,134490384,134639250,SGK1,92.15382662,0.471668036,132.625,2122,148866,16,0,59075,2,2,0,1,1.04023774,0.310429496,0.075058157,0.582437826,0.462160097,0
ENSG00000118514.9,6,135238528,135271260,ALDH8A1,74.67043949,0.53109057,215.1428571,1506,32732,7,0,59180,1,0,0,0,0.190709613,0.248322128,-0.047942162,0.837844635,0.636244288,0
ENSG00000112339.10,6,135281516,135424194,HBS1L,76.92639738,0.413582624,193.6842105,3680,142678,19,0,59122,1,2,0,1,1.047442403,0.320423424,0.494032568,0.537115607,0.632849347,0
ENSG00000118513.14,6,135502453,135540311,MYB,80.32568907,0.454542338,166.375,2662,37858,16,0,59143,1,1,0,0,0.823016492,0.847091833,0.38955979,0.801973518,0.788202289,0
ENSG00000135541.16,6,135604670,135818914,AHI1,65.31739277,0.389899403,152.375,3657,214244,24,0,58794,5,3,5,3,-2.264614851,-0.637985199,-0.952766813,0.339694043,-0.166948525,0
ENSG00000124523.10,6,13574816,13614790,SIRT5,102.2767858,0.491555442,114.4444444,1030,39974,9,0,58573,4,1,3,1,-1.682842832,-0.088232503,-0.821722509,0.81240157,0.149527819,0
ENSG00000225921.2,6,13615559,13632971,NOL7,70.51898434,0.390349757,98.375,787,17412,8,0,58667,0,0,0,0,0.495518004,0.519538938,0.731039558,0.98066474,1.169033194,0
